,date,label,latitude,longitude,xnorm,ynorm,bird,count
1811,27-04-2024,"DJI_0163(M:0,F:0,O:0)",3.8877813528349776,46.74780849037256,2,2,Males,0
1812,27-04-2024,"DJI_0164(M:0,F:0,O:0)",3.895410928133547,46.12808942532714,1,2,Males,0
1813,27-04-2024,"DJI_0165(M:0,F:0,O:0)",3.895920297641674,45.50406307929462,1,2,Males,0
1814,27-04-2024,"DJI_0166(M:0,F:0,O:0)",3.902315247358686,44.88455778906852,1,2,Males,0
1815,27-04-2024,"DJI_0167(M:0,F:0,O:0)",3.905051292617891,44.262211298714206,0,2,Males,0
1816,27-04-2024,"DJI_0168(M:0,F:0,O:0)",3.900732612289232,43.8050388706302,0,2,Males,0
1817,27-04-2024,"DJI_0169(M:0,F:0,O:0)",2.929844975944633,43.1306249564846,0,1,Males,0
1818,27-04-2024,"DJI_0170(M:0,F:0,O:0)",2.920089029697156,43.59258328957625,0,1,Males,0
1819,27-04-2024,"DJI_0171(M:0,F:0,O:0)",2.922286468724508,44.235142665246485,0,1,Males,0
1820,27-04-2024,"DJI_0172(M:0,F:0,O:0)",2.927492401648685,44.88310194503372,1,1,Males,0
1821,27-04-2024,"DJI_0173(M:0,F:0,O:0)",2.9235070678776687,45.501461045488085,1,1,Males,0
1822,27-04-2024,"DJI_0174(M:0,F:0,O:0)",2.9166694138437173,46.1223389292038,1,1,Males,0
1823,27-04-2024,"DJI_0175(M:0,F:0,O:0)",2.915542468910904,46.74059998247751,2,1,Males,0
1824,27-04-2024,"DJI_0176(M:0,F:0,O:0)",2.910601988170047,47.36354685954654,2,1,Males,0
1825,27-04-2024,"DJI_0177(M:0,F:0,O:0)",2.9010802911378306,47.979916316354405,2,1,Males,0
1826,27-04-2024,"DJI_0178(M:0,F:0,O:0)",2.898522134514121,48.60071737614304,3,1,Males,0
1827,27-04-2024,"DJI_0179(M:0,F:0,O:0)",2.893818685877825,49.230880472151455,3,1,Males,0
1828,27-04-2024,"DJI_0180(M:0,F:0,O:0)",2.8910790978230665,49.85016591898297,3,1,Males,0
1829,27-04-2024,"DJI_0181(M:0,F:0,O:0)",2.8942102259282585,50.35104703864789,4,1,Males,0
1830,27-04-2024,"DJI_0182(M:0,F:0,O:0)",1.9437043109518264,49.69620416009242,3,0,Males,0
1831,27-04-2024,"DJI_0183(M:0,F:0,O:0)",1.9503641769096165,49.13623381606925,3,0,Males,0
1832,27-04-2024,"DJI_0184(M:0,F:0,O:0)",1.9496176305430737,48.474267614010174,3,0,Males,0
1833,27-04-2024,"DJI_0185(M:0,F:0,O:0)",1.9455902642986656,47.84822433250231,2,0,Males,0
1834,27-04-2024,"DJI_0186(M:0,F:0,O:0)",1.9470345745389184,47.22473266939211,2,0,Males,0
1835,27-04-2024,"DJI_0187(M:0,F:0,O:0)",1.9536493676505275,46.60888274082826,2,0,Males,0
1836,27-04-2024,"DJI_0188(M:0,F:0,O:0)",1.95926099045791,45.98999906057044,1,0,Males,0
1837,27-04-2024,"DJI_0189(M:0,F:0,O:0)",1.963512648674243,45.36747113878507,1,0,Males,0
1838,27-04-2024,"DJI_0190(M:0,F:0,O:0)",1.96630075181141,44.7477642108902,1,0,Males,0
1839,27-04-2024,"DJI_0191(M:0,F:0,O:0)",1.9689842474446169,44.13082116744843,0,0,Males,0
1840,27-04-2024,"DJI_0192(M:0,F:0,O:0)",1.970331527520056,43.50817246646497,0,0,Males,0
1841,27-04-2024,"DJI_0193(M:0,F:0,O:0)",1.975896144008907,42.88536860886345,0,0,Males,0
1842,27-04-2024,"DJI_0194(M:0,F:0,O:0)",1.9760157945832049,42.51454721562442,0,0,Males,0
1843,27-12-23,"DJI_0411(M:0,F:0,O:0)",5.2855096425065184,52.90597579308949,4,4,Males,0
1844,27-12-23,"DJI_0412(M:0,F:0,O:0)",5.309047225257011,51.618733922966285,4,4,Males,0
1845,27-12-23,"DJI_0413(M:0,F:0,O:0)",5.32535201476275,50.98919443743804,4,4,Males,0
1846,27-12-23,"DJI_0414(M:0,F:0,O:0)",5.328630812031449,50.355949074653225,3,4,Males,0
1847,27-12-23,"DJI_0415(M:0,F:0,O:0)",5.324468495406723,49.720565997194974,3,4,Males,0
1848,27-12-23,"DJI_0416(M:0,F:0,O:0)",5.32117895851729,49.08563926996808,3,4,Males,0
1849,27-12-23,"DJI_0417(M:0,F:0,O:0)",5.321054580906601,48.45598812486453,2,4,Males,0
1850,27-12-23,"DJI_0418(M:0,F:0,O:0)",5.323430780831455,47.82192709178182,2,4,Males,0
1851,27-12-23,"DJI_0419(M:0,F:0,O:0)",5.325441100366458,47.19351814959897,2,4,Males,0
1852,27-12-23,"DJI_0420(M:0,F:0,O:0)",5.322492186069713,46.55934240589343,1,4,Males,0
1853,27-12-23,"DJI_0421(M:0,F:0,O:0)",5.322282390176952,45.923631334741074,1,4,Males,0
1854,27-12-23,"DJI_0422(M:0,F:0,O:0)",5.317708896726384,45.40436273068566,1,4,Males,0
1855,27-12-23,"DJI_0423(M:0,F:1,O:0)",4.365269531084337,44.812075921128525,0,3,Males,0
1856,27-12-23,"DJI_0424(M:1,F:0,O:0)",4.363386305009769,45.883366364220194,1,3,Males,1
1857,27-12-23,"DJI_0425(M:0,F:0,O:0)",4.348972653741619,46.53234147673,1,3,Males,0
1858,27-12-23,"DJI_0426(M:0,F:0,O:0)",4.33514721851785,47.15889218285112,2,3,Males,0
1859,27-12-23,"DJI_0427(M:0,F:0,O:0)",4.339690078462692,47.79282433412878,2,3,Males,0
1860,27-12-23,"DJI_0428(M:0,F:0,O:0)",4.34241511482125,48.42832668202126,2,3,Males,0
1861,27-12-23,"DJI_0429(M:0,F:0,O:0)",4.343476958943771,49.057872202605004,3,3,Males,0
1862,27-12-23,"DJI_0430(M:0,F:0,O:0)",4.342756865663841,49.6917679759508,3,3,Males,0
1863,27-12-23,"DJI_0431(M:0,F:0,O:0)",4.343659518624722,50.32207812597032,3,3,Males,0
1864,27-12-23,"DJI_0432(M:0,F:0,O:0)",4.344512147739323,50.95715141546028,4,3,Males,0
1865,27-12-23,"DJI_0433(M:0,F:0,O:0)",4.34490993538644,51.58875582627847,4,3,Males,0
1866,27-12-23,"DJI_0434(M:0,F:0,O:1)",4.350471679101382,52.25341161464327,4,3,Males,0
1867,27-12-23,"DJI_0435(M:0,F:0,O:0)",3.4063315106380188,51.639730335562696,4,2,Males,0
1868,27-12-23,"DJI_0436(M:0,F:0,O:0)",3.4026365973397965,50.9650398601477,4,2,Males,0
1869,27-12-23,"DJI_0437(M:1,F:0,O:0)",3.4106087957429594,50.333687110844565,3,2,Males,1
1870,27-12-23,"DJI_0438(M:0,F:0,O:0)",3.419689263702331,49.6945612194103,3,2,Males,0
1871,27-12-23,"DJI_0439(M:0,F:0,O:0)",3.4156386401726806,49.06253634454459,3,2,Males,0
1872,27-12-23,"DJI_0440(M:1,F:0,O:0)",3.405829228590488,47.79601229209064,2,2,Males,1
1873,27-12-23,"DJI_0441(M:3,F:2,O:1)",3.405239906393461,47.1654534980838,2,2,Males,3
1874,27-12-23,"DJI_0442(M:0,F:0,O:0)",3.4029414026576994,46.52871905038949,1,2,Males,0
1875,27-12-23,"DJI_0443(M:0,F:0,O:0)",3.4058163993210435,45.89094302042741,1,2,Males,0
1876,27-12-23,"DJI_0444(M:0,F:0,O:0)",3.408112757791052,45.26128580674859,1,2,Males,0
1877,27-12-23,"DJI_0445(M:0,F:0,O:0)",3.40599771951803,44.6334696739413,0,2,Males,0
1878,27-12-23,"DJI_0446(M:1,F:0,O:0)",3.4017023970339544,44.24164094834202,0,2,Males,1
1879,27-12-23,"DJI_0447(M:0,F:0,O:0)",2.433169927056781,43.643231068243175,0,1,Males,0
1880,27-12-23,"DJI_0448(M:0,F:0,O:0)",2.4413198571712726,44.11102289014596,0,1,Males,0
1881,27-12-23,"DJI_0449(M:0,F:0,O:0)",2.4375458059596404,44.75104429333296,0,1,Males,0
1882,27-12-23,"DJI_0450(M:0,F:0,O:0)",2.4298460340968475,45.40043632709474,1,1,Males,0
1883,27-12-23,"DJI_0451(M:0,F:0,O:0)",2.4269179625397044,46.031871443632426,1,1,Males,0
1884,27-12-23,"DJI_0452(M:0,F:0,O:0)",2.4300326283213884,46.65966028461088,1,1,Males,0
1885,27-12-23,"DJI_0453(M:0,F:0,O:0)",2.4311910108606973,47.29640585243989,2,1,Males,0
1886,27-12-23,"DJI_0454(M:0,F:0,O:0)",2.4327723832272383,47.92885827694424,2,1,Males,0
1887,27-12-23,"DJI_0455(M:11,F:3,O:0)",2.4306402674782994,48.55647024630305,2,1,Males,11
1888,27-12-23,"DJI_0456(M:0,F:0,O:0)",2.430386627548589,49.18693201014506,3,1,Males,0
1889,27-12-23,"DJI_0457(M:0,F:0,O:0)",2.431550061647325,49.82239696308983,3,1,Males,0
1890,27-12-23,"DJI_0458(M:0,F:0,O:0)",2.4318594134846165,50.45662476467333,3,1,Males,0
1891,27-12-23,"DJI_0459(M:0,F:0,O:0)",2.4376751768954463,51.01333341100097,4,1,Males,0
1892,27-12-23,"DJI_0460(M:0,F:0,O:0)",1.4845580753437917,50.402818308214975,3,0,Males,0
1893,27-12-23,"DJI_0461(M:0,F:0,O:0)",1.483421642444533,49.89512021040462,3,0,Males,0
1894,27-12-23,"DJI_0462(M:0,F:0,O:0)",1.4857680247608265,49.26069985725536,3,0,Males,0
1895,27-12-23,"DJI_0463(M:0,F:0,O:0)",1.4934703224033292,48.61066751605146,2,0,Males,0
1896,27-12-23,"DJI_0464(M:9,F:3,O:1)",1.4917519991445545,47.98125996337579,2,0,Males,9
1897,27-12-23,"DJI_0465(M:0,F:0,O:0)",1.4903904701726027,47.35246290053368,2,0,Males,0
1898,27-12-23,"DJI_0466(M:4,F:2,O:0)",1.4890653191325107,46.71840288446681,1,0,Males,4
1899,27-12-23,"DJI_0467(M:0,F:0,O:0)",1.4871099637691607,46.08177911285173,1,0,Males,0
1900,27-12-23,"DJI_0468(M:0,F:0,O:0)",1.4874308162551235,45.45011506681644,1,0,Males,0
1901,27-12-23,"DJI_0469(M:0,F:0,O:0)",1.4873387820327153,44.82018293433731,0,0,Males,0
1902,27-12-23,"DJI_0470(M:0,F:0,O:0)",1.4862324573713757,44.18607692896775,0,0,Males,0
1903,27-12-23,"DJI_0471(M:1,F:1,O:1)",1.5045904151565708,43.16273472062005,0,0,Males,1
1904,27-12-23,"DJI_0472(M:0,F:0,O:0)",1.4801190880851038,43.06738707171688,0,0,Males,0
1905,27-12-23,"DJI_0473(M:0,F:0,O:0)",5.288754609720328,52.88706018609999,4,4,Males,0
1906,27-12-23,"DJI_0474(M:0,F:0,O:0)",5.3022389306033695,52.26780150582951,4,4,Males,0
1907,27-12-23,"DJI_0475(M:0,F:0,O:0)",5.308859267022438,51.64262795300942,4,4,Males,0
1908,27-12-23,"DJI_0476(M:0,F:0,O:0)",5.318715484552296,51.00480137393325,4,4,Males,0
1909,27-12-23,"DJI_0477(M:0,F:0,O:0)",5.321217023486639,50.37459835719741,3,4,Males,0
1910,27-12-23,"DJI_0478(M:0,F:0,O:0)",5.321340272847422,49.741559191892776,3,4,Males,0
1911,27-12-23,"DJI_0479(M:0,F:0,O:0)",5.321173940477635,49.10670725456127,3,4,Males,0
1912,27-12-23,"DJI_0480(M:0,F:0,O:0)",5.321292138278984,48.474948704140886,2,4,Males,0
1913,27-12-23,"DJI_0481(M:0,F:0,O:0)",5.322040540403595,47.84575390926869,2,4,Males,0
1914,27-12-23,"DJI_0482(M:0,F:0,O:0)",5.3230305009244,47.21075035811472,2,4,Males,0
1915,27-12-23,"DJI_0483(M:0,F:0,O:0)",5.321630001201314,46.54828181652158,1,4,Males,0
1916,27-12-23,"DJI_0484(M:0,F:0,O:0)",5.319469465373633,45.912203847963525,1,4,Males,0
1917,27-12-23,"DJI_0485(M:0,F:1,O:0)",5.313605287439728,45.41527879182613,1,4,Males,0
1918,27-12-23,"DJI_0486(M:1,F:0,O:0)",4.359292989285915,44.81081856352953,0,3,Males,1
1919,27-12-23,"DJI_0487(M:0,F:0,O:0)",4.353295179291632,45.38111468509733,1,3,Males,0
1920,27-12-23,"DJI_0488(M:0,F:0,O:0)",4.349318473395378,46.021041583899226,1,3,Males,0
1921,27-12-23,"DJI_0489(M:0,F:0,O:0)",4.346410641595732,46.66714161060888,1,3,Males,0
1922,27-12-23,"DJI_0490(M:0,F:0,O:0)",4.347046970111293,47.30162058195941,2,3,Males,0
1923,27-12-23,"DJI_0491(M:0,F:0,O:0)",4.347069265997732,47.93339530407394,2,3,Males,0
1924,27-12-23,"DJI_0492(M:0,F:0,O:0)",4.344583898757524,48.563457827122,2,3,Males,0
1925,27-12-23,"DJI_0493(M:0,F:0,O:0)",4.345099939823022,49.192798167241406,3,3,Males,0
1926,27-12-23,"DJI_0494(M:0,F:0,O:0)",4.34601978149388,49.82666917453809,3,3,Males,0
1927,27-12-23,"DJI_0495(M:0,F:0,O:0)",4.347604696655985,50.46218264256525,3,3,Males,0
1928,27-12-23,"DJI_0496(M:0,F:0,O:0)",4.347375822775401,51.09428434135806,4,3,Males,0
1929,27-12-23,"DJI_0497(M:0,F:0,O:0)",4.345703600053373,51.72408457450439,4,3,Males,0
1930,27-12-23,"DJI_0498(M:0,F:0,O:0)",4.357180506947309,52.25510915077949,4,3,Males,0
1931,27-12-23,"DJI_0499(M:0,F:0,O:0)",3.4160665128387784,51.64234562372106,4,2,Males,0
1932,27-12-23,"DJI_0500(M:0,F:0,O:0)",3.4034829457118327,51.17411464029689,4,2,Males,0
1933,27-12-23,"DJI_0501(M:0,F:0,O:0)",3.401083377267671,50.54320512057851,3,2,Males,0
1934,27-12-23,"DJI_0502(M:0,F:0,O:0)",3.4072983707977293,49.89805518927926,3,2,Males,0
1935,27-12-23,"DJI_0503(M:8,F:1,O:0)",3.40896350792864,49.262132869087296,3,2,Males,8
1936,27-12-23,"DJI_0504(M:2,F:1,O:0)",3.4052883761596675,48.62993768292523,2,2,Males,2
1937,27-12-23,"DJI_0505(M:0,F:1,O:0)",3.403725701266972,47.99670445729096,2,2,Males,0
1938,27-12-23,"DJI_0506(M:2,F:0,O:0)",3.4051022180661263,46.73317623631547,1,2,Males,2
1939,27-12-23,"DJI_0507(M:3,F:0,O:0)",3.402694055266977,46.10048628795851,1,2,Males,3
1940,27-12-23,"DJI_0508(M:1,F:0,O:1)",3.402756160646774,45.47107014092785,1,2,Males,1
1941,27-12-23,"DJI_0509(M:1,F:0,O:0)",3.401771632199374,44.83776110838234,0,2,Males,1
1942,27-12-23,"DJI_0510(M:2,F:0,O:0)",3.39621809165072,44.24229086715497,0,2,Males,2
1943,27-12-23,"DJI_0511(M:0,F:0,O:0)",2.445820427533132,43.64710725679608,0,1,Males,0
1944,27-12-23,"DJI_0512(M:0,F:0,O:0)",2.4364107477451427,44.1598550582797,0,1,Males,0
1945,27-12-23,"DJI_0513(M:0,F:0,O:0)",2.4326725827173377,44.80265651761394,0,1,Males,0
1946,27-12-23,"DJI_0514(M:0,F:0,O:0)",2.428336065006512,45.45065624339641,1,1,Males,0
1947,27-12-23,"DJI_0515(M:0,F:0,O:0)",2.427632143420716,46.08441152305441,1,1,Males,0
1948,27-12-23,"DJI_0516(M:0,F:0,O:0)",2.429926087345077,46.71438357626096,1,1,Males,0
1949,27-12-23,"DJI_0517(M:0,F:0,O:0)",2.4304320252917115,47.34628514614886,2,1,Males,0
1950,27-12-23,"DJI_0518(M:0,F:0,O:0)",2.4297594300783487,47.97605808746634,2,1,Males,0
1951,27-12-23,"DJI_0519(M:0,F:0,O:0)",2.429975786294417,48.606146885327405,2,1,Males,0
1952,27-12-23,"DJI_0520(M:0,F:0,O:0)",2.430246726168168,49.238234938205785,3,1,Males,0
1953,27-12-23,"DJI_0521(M:0,F:0,O:0)",2.4291587184667094,49.870380100521565,3,1,Males,0
1954,27-12-23,"DJI_0522(M:0,F:0,O:0)",2.4321970855891166,50.50563380442673,3,1,Males,0
1955,27-12-23,"DJI_0523(M:0,F:0,O:0)",2.4406801279967105,51.01567227159515,4,1,Males,0
1956,27-12-23,"DJI_0524(M:0,F:0,O:0)",1.4989344208010458,50.40468664739558,3,0,Males,0
1957,27-12-23,"DJI_0525(M:0,F:0,O:0)",1.4837910991497123,49.912316532736526,3,0,Males,0
1958,27-12-23,"DJI_0526(M:0,F:1,O:0)",1.4825255833267337,49.27897515680274,3,0,Males,0
1959,27-12-23,"DJI_0527(M:4,F:1,O:0)",1.4879375354574726,48.63152628563674,2,0,Males,4
1960,27-12-23,"DJI_0528(M:2,F:0,O:0)",1.4906392032967195,48.00205808072811,2,0,Males,2
1961,27-12-23,"DJI_0529(M:1,F:0,O:0)",1.4874714626212224,47.36792832632527,2,0,Males,1
1962,27-12-23,"DJI_0530(M:1,F:0,O:0)",1.4874542182942108,46.73487298932649,1,0,Males,1
1963,27-12-23,"DJI_0531(M:0,F:0,O:0)",1.4876022337041237,46.10347375897264,1,0,Males,0
1964,27-12-23,"DJI_0532(M:0,F:0,O:0)",1.486964396424682,45.47333644602918,1,0,Males,0
1965,27-12-23,"DJI_0533(M:0,F:0,O:0)",1.4842403770819672,44.84153544910164,0,0,Males,0
1966,27-12-23,"DJI_0534(M:0,F:0,O:0)",1.484584978601216,44.207809987052194,0,0,Males,0
1967,27-12-23,"DJI_0535(M:1,F:0,O:0)",1.484523253735393,43.5701941652676,0,0,Males,1
1968,30-01-24,"DJI_0601(M:0,F:0,O:0)",5.78675773803921,52.350548924163576,4,4,Males,0
1969,30-01-24,"DJI_0602(M:0,F:0,O:0)",5.76639124981142,51.77679104303489,4,4,Males,0
1970,30-01-24,"DJI_0603(M:0,F:0,O:0)",5.78750425163377,51.2031811658936,4,4,Males,0
1971,30-01-24,"DJI_0604(M:0,F:0,O:0)",5.807110167814425,50.59195840940403,4,4,Males,0
1972,30-01-24,"DJI_0605(M:0,F:0,O:0)",5.81226996668207,49.9609225336603,3,4,Males,0
1973,30-01-24,"DJI_0606(M:0,F:0,O:0)",5.817875520914182,49.33961811732178,3,4,Males,0
1974,30-01-24,"DJI_0607(M:0,F:0,O:0)",5.822746263319068,48.71851382988816,3,4,Males,0
1975,30-01-24,"DJI_0608(M:0,F:0,O:0)",5.82845137349571,48.09572614398078,2,4,Males,0
1976,30-01-24,"DJI_0609(M:0,F:0,O:0)",5.836642923545433,47.4760717657119,2,4,Males,0
1977,30-01-24,"DJI_0610(M:0,F:0,O:0)",5.835592724825425,46.859410726661565,2,4,Males,0
1978,30-01-24,"DJI_0611(M:0,F:0,O:0)",5.836696412472985,46.23516808002999,1,4,Males,0
1979,30-01-24,"DJI_0612(M:0,F:0,O:0)",5.841638401977725,45.60787954455391,1,4,Males,0
1980,30-01-24,"DJI_0613(M:0,F:0,O:0)",5.829620777105976,45.0951565426392,1,4,Males,0
1981,30-01-24,"DJI_0614(M:0,F:0,O:0)",4.865489500193647,44.43810470231044,0,3,Males,0
1982,30-01-24,"DJI_0615(M:0,F:0,O:0)",4.865522849175232,45.03144480620352,1,3,Males,0
1983,30-01-24,"DJI_0616(M:2,F:0,O:0)",4.850282899222517,45.67213938548872,1,3,Males,2
1984,30-01-24,"DJI_0617(M:1,F:0,O:0)",4.836153744605728,46.30442051520066,1,3,Males,1
1985,30-01-24,"DJI_0618(M:0,F:0,O:0)",4.831612504658825,46.92513566495919,2,3,Males,0
1986,30-01-24,"DJI_0619(M:0,F:0,O:0)",4.831463963981108,47.54479053497609,2,3,Males,0
1987,30-01-24,"DJI_0620(M:0,F:0,O:0)",4.827809149683919,48.166461848720296,2,3,Males,0
1988,30-01-24,"DJI_0621(M:0,F:0,O:1)",4.824205376248855,48.78707137395902,3,3,Males,0
1989,30-01-24,"DJI_0622(M:12,F:5,O:0)",4.822946531983238,49.40709668417716,3,3,Males,12
1990,30-01-24,"DJI_0623(M:0,F:0,O:0)",4.820764884136054,50.0314287836344,3,3,Males,0
1991,30-01-24,"DJI_0624(M:0,F:0,O:0)",4.813151480531623,50.65100735499202,4,3,Males,0
1992,30-01-24,"DJI_0625(M:0,F:0,O:0)",4.808830083979313,51.2753778664128,4,3,Males,0
1993,30-01-24,"DJI_0626(M:0,F:0,O:0)",4.80999055654123,51.65424732058327,4,3,Males,0
1994,30-01-24,"DJI_0627(M:0,F:0,O:0)",3.856683853912021,50.99281842741166,4,2,Males,0
1995,30-01-24,"DJI_0628(M:2,F:0,O:0)",3.847880920417268,50.48865087752186,4,2,Males,2
1996,30-01-24,"DJI_0629(M:0,F:0,O:0)",3.8588404229834623,49.88390651061671,3,2,Males,0
1997,30-01-24,"DJI_0630(M:0,F:0,O:0)",3.880168116081645,49.25587050089505,3,2,Males,0
1998,30-01-24,"DJI_0631(M:0,F:0,O:1)",3.889346139473641,48.62764600767101,3,2,Males,0
1999,30-01-24,"DJI_0632(M:0,F:0,O:0)",3.8921317168310914,48.00857938721825,2,2,Males,0
2000,30-01-24,"DJI_0633(M:0,F:0,O:0)",3.89161416700172,47.38358070550591,2,2,Males,0
2001,30-01-24,"DJI_0634(M:0,F:0,O:0)",3.8947257040216,46.76106390385524,2,2,Males,0
2002,30-01-24,"DJI_0635(M:1,F:0,O:0)",3.893956984425209,46.13639219882116,1,2,Males,1
2003,30-01-24,"DJI_0636(M:0,F:0,O:0)",3.897608255926841,45.511659841554135,1,2,Males,0
2004,30-01-24,"DJI_0637(M:0,F:0,O:0)",3.90091234451247,44.89179877405705,1,2,Males,0
2005,30-01-24,"DJI_0638(M:0,F:0,O:0)",3.9037565400711927,44.26974944277245,0,2,Males,0
2006,30-01-24,"DJI_0639(M:0,F:0,O:0)",3.897700369359125,43.80170038252736,0,2,Males,0
2007,30-01-24,"DJI_0640(M:0,F:0,O:0)",2.934418123148806,43.14716630844412,0,1,Males,0
2008,30-01-24,"DJI_0641(M:0,F:0,O:0)",2.9312601050781986,43.77750729308804,0,1,Males,0
2009,30-01-24,"DJI_0642(M:0,F:0,O:0)",2.923249528231274,44.42650766339501,0,1,Males,0
2010,30-01-24,"DJI_0643(M:0,F:0,O:0)",2.916106646040429,45.05745762910863,1,1,Males,0
2011,30-01-24,"DJI_0644(M:0,F:0,O:0)",2.911630092870073,45.67761080411599,1,1,Males,0
2012,30-01-24,"DJI_0645(M:0,F:0,O:0)",2.909442376447608,46.29952216749251,1,1,Males,0
2013,30-01-24,"DJI_0646(M:0,F:1,O:0)",2.908198195112256,46.92374864242994,2,1,Males,0
2014,30-01-24,"DJI_0647(M:0,F:0,O:0)",2.903180890444304,47.54241602208873,2,1,Males,0
2015,30-01-24,"DJI_0648(M:0,F:0,O:0)",2.896821826911122,48.16470136846206,2,1,Males,0
2016,30-01-24,"DJI_0649(M:2,F:1,O:0)",2.8955144675631,48.78514815974359,3,1,Males,2
2017,30-01-24,"DJI_0650(M:4,F:1,O:0)",2.8900655787129104,49.40632825408845,3,1,Males,4
2018,30-01-24,"DJI_0651(M:0,F:0,O:0)",2.885767931193886,50.02863734949507,3,1,Males,0
2019,30-01-24,"DJI_0652(M:0,F:0,O:0)",2.8919411036700566,50.35220940011375,3,1,Males,0
2020,30-01-24,"DJI_0653(M:0,F:0,O:0)",1.933974360310497,49.69230825704982,3,0,Males,0
2021,30-01-24,"DJI_0654(M:0,F:0,O:0)",1.9225269133562009,49.24883548904909,3,0,Males,0
2022,30-01-24,"DJI_0655(M:0,F:0,O:0)",1.9287333795708184,48.64147986852917,3,0,Males,0
2023,30-01-24,"DJI_0656(M:0,F:0,O:0)",1.9451316564458168,48.008036377351374,2,0,Males,0
2024,30-01-24,"DJI_0657(M:1,F:1,O:0)",1.952992687021709,47.38506978579265,2,0,Males,1
2025,30-01-24,"DJI_0658(M:0,F:0,O:0)",1.955048504111368,46.76492267936056,2,0,Males,0
2026,30-01-24,"DJI_0659(M:0,F:0,O:0)",1.959240527110591,46.1416761174421,1,0,Males,0
2027,30-01-24,"DJI_0660(M:0,F:0,O:0)",1.9620634994157449,45.521047894729534,1,0,Males,0
2028,30-01-24,"DJI_0661(M:0,F:0,O:0)",1.9626486758351227,44.897599695142304,1,0,Males,0
2029,30-01-24,"DJI_0662(M:0,F:0,O:0)",1.9656631826901887,44.27592585561838,0,0,Males,0
2030,30-01-24,"DJI_0663(M:0,F:0,O:0)",1.9669942910714937,43.6534176483227,0,0,Males,0
2031,30-01-24,"DJI_0664(M:0,F:0,O:0)",1.9765907779991136,43.03392498699519,0,0,Males,0
2032,30-01-24,"DJI_0665(M:0,F:0,O:0)",1.97391747536938,42.50804205947895,0,0,Males,0
2033,01-05-2024,"DJI_0130(M:0,F:0,O:0)",5.791439985519187,52.33151404673984,4,4,Females,0
2034,01-05-2024,"DJI_0131(M:0,F:0,O:0)",5.774533714568623,51.7159461560872,4,4,Females,0
2035,01-05-2024,"DJI_0132(M:0,F:0,O:0)",5.788245914413665,51.07059153607165,4,4,Females,0
2036,01-05-2024,"DJI_0133(M:0,F:0,O:0)",5.800724013944961,50.43719505121238,4,4,Females,0
2037,01-05-2024,"DJI_0134(M:0,F:0,O:0)",5.803426207052016,49.8194712066407,3,4,Females,0
2038,01-05-2024,"DJI_0135(M:0,F:0,O:0)",5.809488111515485,49.19729401056688,3,4,Females,0
2039,01-05-2024,"DJI_0136(M:0,F:0,O:0)",5.80936576793648,48.57504556739322,3,4,Females,0
2040,01-05-2024,"DJI_0137(M:0,F:0,O:0)",5.812480847751921,47.95558980926537,2,4,Females,0
2041,01-05-2024,"DJI_0138(M:0,F:0,O:0)",5.815916835670354,47.33396448482385,2,4,Females,0
2042,01-05-2024,"DJI_0139(M:0,F:0,O:0)",5.821232808171899,46.71084729645848,2,4,Females,0
2043,01-05-2024,"DJI_0140(M:0,F:0,O:0)",5.826328445530812,46.09211775580288,1,4,Females,0
2044,01-05-2024,"DJI_0141(M:0,F:0,O:0)",5.830688254046663,45.469886993087215,1,4,Females,0
2045,01-05-2024,"DJI_0142(M:0,F:0,O:0)",5.831708467933133,45.0924785682162,1,4,Females,0
2046,01-05-2024,"DJI_0143(M:0,F:0,O:0)",4.858603800728073,44.441653947704864,0,3,Females,0
2047,01-05-2024,"DJI_0144(M:0,F:0,O:0)",4.854597277223267,45.08122152644022,1,3,Females,0
2048,01-05-2024,"DJI_0145(M:0,F:0,O:0)",4.851205278095609,45.71545034503956,1,3,Females,0
2049,01-05-2024,"DJI_0146(M:0,F:0,O:0)",4.849293531009078,46.35846203639756,1,3,Females,0
2050,01-05-2024,"DJI_0147(M:0,F:0,O:0)",4.843350896979832,46.98207651273754,2,3,Females,0
2051,01-05-2024,"DJI_0148(M:0,F:0,O:0)",4.840820032184958,47.60387720003483,2,3,Females,0
2052,01-05-2024,"DJI_0149(M:0,F:0,O:0)",4.83694284871347,48.22253345955892,2,3,Females,0
2053,01-05-2024,"DJI_0150(M:0,F:0,O:0)",4.833239519333869,48.8446262543665,3,3,Females,0
2054,01-05-2024,"DJI_0151(M:0,F:0,O:0)",4.831351487760838,49.46578916000139,3,3,Females,0
2055,01-05-2024,"DJI_0152(M:0,F:0,O:0)",4.829142548084807,50.08912163194996,3,3,Females,0
2056,01-05-2024,"DJI_0153(M:0,F:0,O:0)",4.826218511071247,50.715574782638456,4,3,Females,0
2057,01-05-2024,"DJI_0154(M:0,F:0,O:0)",4.821364957376336,51.34023992734922,4,3,Females,0
2058,01-05-2024,"DJI_0155(M:0,F:0,O:0)",4.821836998602421,51.65212321830448,4,3,Females,0
2059,01-05-2024,"DJI_0156(M:0,F:0,O:0)",3.871017752862137,50.99752898373632,4,2,Females,0
2060,01-05-2024,"DJI_0157(M:0,F:0,O:0)",3.8793097753128976,50.32073057773666,3,2,Females,0
2061,01-05-2024,"DJI_0158(M:0,F:0,O:0)",3.877416055678566,49.6724407784756,3,2,Females,0
